C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,AÑO,MES,DIRECCION,V_MS
11,A57,1,CRUCERO 4,2013/07/29,2013,JULIO,N,3
11,A59,1,CRUCERO 4,2013/07/29,2013,JULIO,N,3
11,A60,1,CRUCERO 4,2013/07/29,2013,JULIO,NE,1
12,M01N,1,CRUCERO 4,2013/07/11,2013,JULIO,S,1.81
12,M02N,1,CRUCERO 4,2013/07/11,2013,JULIO,S,2.78
12,M03N,1,CRUCERO 4,2013/07/11,2013,JULIO,S,2.82
12,M04,1,CRUCERO 4,2013/07/11,2013,JULIO,S,3.98
12,M05,1,CRUCERO 4,2013/07/11,2013,JULIO,S,3.74
12,M06,1,CRUCERO 4,2013/07/11,2013,JULIO,S,1.72
12,M07,1,CRUCERO 4,2013/07/11,2013,JULIO,S,2.99
12,M08,1,CRUCERO 4,2013/07/10,2013,JULIO,S,2.8
12,M09,1,CRUCERO 4,2013/07/10,2013,JULIO,S,2.82
12,M10,1,CRUCERO 4,2013/07/10,2013,JULIO,SE,1.8
12,M11,1,CRUCERO 4,2013/07/10,2013,JULIO,SE,1.97
12,M12,1,CRUCERO 4,2013/07/09,2013,JULIO,S,2.3
12,M13,1,CRUCERO 4,2013/07/09,2013,JULIO,SO,0.92
12,M14,1,CRUCERO 4,2013/07/09,2013,JULIO,SO,2.83
12,M15,1,CRUCERO 4,2013/07/09,2013,JULIO,SO,3.23
12,M16,1,CRUCERO 4,2013/07/09,2013,JULIO,SO,3.01
12,M17,1,CRUCERO 4,2013/07/08,2013,JULIO,SO,2.85
12,M18,1,CRUCERO 4,2013/07/08,2013,JULIO,SO,2.39
12,M20,1,CRUCERO 4,2013/07/08,2013,JULIO,SO,2.8
12,M21,1,CRUCERO 4,2013/07/08,2013,JULIO,SO,3.84
12,M22,1,CRUCERO 4,2013/07/07,2013,JULIO,SO,3.48
12,M23,1,CRUCERO 4,2013/07/07,2013,JULIO,N,4.36
12,M24,1,CRUCERO 4,2013/06/29,2013,JUNIO,N,1.71
12,M24N,1,CRUCERO 4,2013/07/10,2013,JULIO,S,1.8
12,M25,1,CRUCERO 4,2013/06/29,2013,JUNIO,N,1.7
12,M25N,1,CRUCERO 4,2013/07/10,2013,JULIO,S,2.82
12,M26,1,CRUCERO 4,2013/06/29,2013,JUNIO,N,1.8
12,M27,1,CRUCERO 4,2013/06/29,2013,JUNIO,N,1.8
12,M29,1,CRUCERO 4,2013/06/29,2013,JUNIO,N,1.9
12,M30,1,CRUCERO 4,2013/06/28,2013,JUNIO,N,2
12,M31,1,CRUCERO 4,2013/06/28,2013,JUNIO,N,1.5
12,M32,1,CRUCERO 4,2013/06/30,2013,JUNIO,S,2.1
12,M33,1,CRUCERO 4,2013/06/28,2013,JUNIO,N,2.1
12,M34,1,CRUCERO 4,2013/06/28,2013,JUNIO,N,2
12,M35,1,CRUCERO 4,2013/07/01,2013,JULIO,SE,4.4
12,M36,1,CRUCERO 4,2013/07/01,2013,JULIO,SE,4.6
12,M37,1,CRUCERO 4,2013/07/01,2013,JULIO,S,3.8
12,M38,1,CRUCERO 4,2013/07/02,2013,JULIO,S,1.3
12,M39,1,CRUCERO 4,2013/07/02,2013,JULIO,S,1.5
12,M40,1,CRUCERO 4,2013/06/26,2013,JUNIO,SO,2.78
12,M41,1,CRUCERO 4,2013/06/26,2013,JUNIO,S,1.88
12,M42,1,CRUCERO 4,2013/06/26,2013,JUNIO,SO,1.74
12,M43,1,CRUCERO 4,2013/06/26,2013,JUNIO,SO,1.15
12,M44,1,CRUCERO 4,2013/06/24,2013,JUNIO,S,2.38
12,M45,1,CRUCERO 4,2013/06/24,2013,JUNIO,SO,1.56
12,M46,1,CRUCERO 4,2013/06/27,2013,JUNIO,SE,1.11
10,L02N4,1,CRUCERO 4,2013/07/15,2013,JULIO,S,2.86
10,L16N1,1,CRUCERO 4,2013/07/15,2013,JULIO,SO,4.9
10,L17N1,1,CRUCERO 4,2013/07/22,2013,JULIO,SE,0.56
10,L22N1,1,CRUCERO 4,2013/07/18,2013,JULIO,N,6.18
10,L22N2,1,CRUCERO 4,2013/07/18,2013,JULIO,N,6.08
10,L23N1,1,CRUCERO 4,2013/07/16,2013,JULIO,NO,6.36
10,L23N2,1,CRUCERO 4,2013/07/16,2013,JULIO,NO,4.7
10,L24N1,1,CRUCERO 4,2013/07/18,2013,JULIO,N,5.92
11,A05N1,1,CRUCERO 4,2013/07/26,2013,JULIO,N,1
11,A38N1,1,CRUCERO 4,2013/07/23,2013,JULIO,SE,1
11,A08N1,2,CRUCERO 4,2013/04/24,2013,ABRIL,N,0.38
11,A08N2,2,CRUCERO 4,2013/04/24,2013,ABRIL,N,1.5
11,A08N3,2,CRUCERO 4,2013/04/24,2013,ABRIL,N,0.88
11,A06,2,CRUCERO 4,2013/04/24,2013,ABRIL,N,0.28
11,A07,2,CRUCERO 4,2013/04/24,2013,ABRIL,N,1.1
11,A08,2,CRUCERO 4,2013/04/24,2013,ABRIL,N,0.62
10,L19N3,3,CRUCERO 4,2013/04/23,2013,ABRIL,N,2.52
10,L19N4,3,CRUCERO 4,2013/04/23,2013,ABRIL,N,2.7
11,A04N1,3,CRUCERO 4,2013/04/24,2013,ABRIL,N,1.76
11,A11N1,3,CRUCERO 4,2013/04/24,2013,ABRIL,N,2.68
10,L18,3,CRUCERO 4,2013/04/27,2013,ABRIL,S,1.22
10,L18N2,3,CRUCERO 4,2013/04/27,2013,ABRIL,S,0.98
10,L19,3,CRUCERO 4,2013/04/27,2013,ABRIL,S,2.82
10,L19N2,3,CRUCERO 4,2013/04/27,2013,ABRIL,S,1.68
10,L20,3,CRUCERO 4,2013/04/27,2013,ABRIL,S,2
10,L22,3,CRUCERO 4,2013/04/26,2013,ABRIL,N,1.62
10,L23,3,CRUCERO 4,2013/04/27,2013,ABRIL,S,2.06
10,L24,3,CRUCERO 4,2013/04/26,2013,ABRIL,N,1.46
11,A02,3,CRUCERO 4,2013/04/25,2013,ABRIL,N,1.44
11,A04,3,CRUCERO 4,2013/04/25,2013,ABRIL,N,1.14
11,A05,3,CRUCERO 4,2013/04/25,2013,ABRIL,N,0.42
11,A34,3,CRUCERO 4,2013/04/25,2013,ABRIL,N,1.14
10,L20N1,3,CRUCERO 4,2013/04/27,2013,ABRIL,S,2.56
10,L04N2,1,CRUCERO 5,2013/08/16,2013,AGOSTO,N,1.02
10,L04N3,1,CRUCERO 5,2013/08/15,2013,AGOSTO,SO,2.64
10,L04N4,1,CRUCERO 5,2013/08/15,2013,AGOSTO,SO,4.98
10,L22N3,1,CRUCERO 5,2013/08/09,2013,AGOSTO,S,4.9
11,A18N1,1,CRUCERO 5,2013/08/27,2013,AGOSTO,S,2.3
11,A18N2,1,CRUCERO 5,2013/08/26,2013,AGOSTO,S,3.9
11,A18N3,1,CRUCERO 5,2013/08/26,2013,AGOSTO,S,2.8
11,A19N1,1,CRUCERO 5,2013/09/05,2013,SEPTIEMBRE,NO,0.5
11,A19N2,1,CRUCERO 5,2013/09/05,2013,SEPTIEMBRE,NO,1.3
11,A48N1,1,CRUCERO 5,2013/09/07,2013,SEPTIEMBRE,CALMA,
11,A62,1,CRUCERO 5,2013/08/28,2013,AGOSTO,NO,0.5
12,M29N1,1,CRUCERO 5,2013/07/29,2013,JULIO,NO,1.96
12,M39C1,1,CRUCERO 5,2013/08/02,2013,AGOSTO,SE,0.3
12,M39C3,1,CRUCERO 5,2013/07/31,2013,JULIO,N,2.31
10,L06N2,1,CRUCERO 5,2013/08/12,2013,AGOSTO,N,1.86
10,L09N1,1,CRUCERO 5,2013/08/07,2013,AGOSTO,N,2.82
10,L13N1,1,CRUCERO 5,2013/08/08,2013,AGOSTO,NO,3.56
10,L17N2,1,CRUCERO 5,2013/08/13,2013,AGOSTO,S,2.36
10,L25N1,1,CRUCERO 5,2013/08/10,2013,AGOSTO,SO,5.7
11,A03N1,1,CRUCERO 5,2013/08/30,2013,AGOSTO,SO,1.5
11,A05N2,1,CRUCERO 5,2013/08/28,2013,AGOSTO,SO,3.4
11,A18N4,1,CRUCERO 5,2013/08/27,2013,AGOSTO,S,2.7
11,A30N1,1,CRUCERO 5,2013/09/06,2013,SEPTIEMBRE,SE,4.3
11,A35N1,1,CRUCERO 5,2013/08/25,2013,AGOSTO,SO,3.8
11,A41N1,1,CRUCERO 5,2013/08/23,2013,AGOSTO,O,3.8
11,A49N1,1,CRUCERO 5,2013/09/09,2013,SEPTIEMBRE,SO,4.8
11,A50N1,1,CRUCERO 5,2013/09/11,2013,SEPTIEMBRE,CALMA,
12,M16N1,1,CRUCERO 5,2013/08/11,2013,AGOSTO,NO,2.06
12,M34N1,1,CRUCERO 5,2013/07/31,2013,JULIO,N,3.06
12,M39N1,1,CRUCERO 5,2013/08/02,2013,AGOSTO,SE,0.3
12,M39N2,1,CRUCERO 5,2013/08/01,2013,AGOSTO,SE,0.33
12,M39N3,1,CRUCERO 5,2013/08/01,2013,AGOSTO,NE,1.1
12,M40N1,1,CRUCERO 5,2013/07/29,2013,JULIO,S,3
12,M44N1,1,CRUCERO 5,2013/07/30,2013,JULIO,NO,2.54
12,M46N1,1,CRUCERO 5,2013/07/31,2013,JULIO,NO,3.04
11,A35N2,1,CRUCERO 5,2013/08/27,2013,AGOSTO,S,3.8
11,A35N3,1,CRUCERO 5,2013/08/27,2013,AGOSTO,S,3.8
11,A38N2,1,CRUCERO 5,2013/08/24,2013,AGOSTO,SE,3.3
11,A38N3,1,CRUCERO 5,2013/08/24,2013,AGOSTO,SE,3.6
11,A38N4,1,CRUCERO 5,2013/08/24,2013,AGOSTO,SE,3.8
11,A02N1,1,CRUCERO 5,2013/08/30,2013,AGOSTO,SO,1.4
11,A16N1,1,CRUCERO 5,2013/09/03,2013,SEPTIEMBRE,O,2.3
11,A20N1,1,CRUCERO 5,2013/09/06,2013,SEPTIEMBRE,SO,0.9
11,A32N1,1,CRUCERO 5,2013/09/07,2013,SEPTIEMBRE,SO,0.4
11,A51N1,1,CRUCERO 5,2013/09/10,2013,SEPTIEMBRE,CALMA,
12,M06N1,1,CRUCERO 5,2013/08/10,2013,AGOSTO,S,2
12,M24N1,1,CRUCERO 5,2013/08/08,2013,AGOSTO,S,1.42
10,L01,1,CRUCERO 5,2013/08/16,2013,AGOSTO,N,0.66
10,L02,1,CRUCERO 5,2013/08/13,2013,AGOSTO,N,0.96
10,L02N1,1,CRUCERO 5,2013/08/13,2013,AGOSTO,NO,0.88
10,L02N2,1,CRUCERO 5,2013/08/13,2013,AGOSTO,N,0.52
10,L02N3,1,CRUCERO 5,2013/08/13,2013,AGOSTO,NO,0.7
10,L03,1,CRUCERO 5,2013/08/12,2013,AGOSTO,N,1.1
10,L03N1,1,CRUCERO 5,2013/08/13,2013,AGOSTO,N,1.06
10,L04,1,CRUCERO 5,2013/08/15,2013,AGOSTO,SO,4.66
10,L05,1,CRUCERO 5,2013/08/14,2013,AGOSTO,SO,9.94
10,L06,1,CRUCERO 5,2013/08/14,2013,AGOSTO,SO,1.94
10,L06N1,1,CRUCERO 5,2013/08/12,2013,AGOSTO,N,0.88
10,L07,1,CRUCERO 5,2013/08/07,2013,AGOSTO,S,4.3
10,L08,1,CRUCERO 5,2013/08/07,2013,AGOSTO,N,2.26
10,L09,1,CRUCERO 5,2013/08/07,2013,AGOSTO,N,3.72
10,L10,1,CRUCERO 5,2013/08/07,2013,AGOSTO,N,1.4
10,L10N2,1,CRUCERO 5,2013/08/08,2013,AGOSTO,N,3.42
10,L10N3,1,CRUCERO 5,2013/08/08,2013,AGOSTO,SO,3.36
10,L11,1,CRUCERO 5,2013/08/07,2013,AGOSTO,NO,4.3
10,L12,1,CRUCERO 5,2013/08/08,2013,AGOSTO,N,1.44
10,L13,1,CRUCERO 5,2013/08/08,2013,AGOSTO,N,1.6
10,L14,1,CRUCERO 5,2013/08/08,2013,AGOSTO,N,3.18
10,L16,1,CRUCERO 5,2013/08/13,2013,AGOSTO,S,3.04
10,L17,1,CRUCERO 5,2013/08/13,2013,AGOSTO,S,1.02
10,L19N1,1,CRUCERO 5,2013/08/08,2013,AGOSTO,NO,1.32
10,L25,1,CRUCERO 5,2013/08/12,2013,AGOSTO,N,2.48
11,A03,1,CRUCERO 5,2013/08/30,2013,AGOSTO,SO,1.4
11,A09,1,CRUCERO 5,2013/09/02,2013,SEPTIEMBRE,SE,3.4
11,A10,1,CRUCERO 5,2013/09/02,2013,SEPTIEMBRE,SE,1.4
11,A11,1,CRUCERO 5,2013/09/02,2013,SEPTIEMBRE,SE,3.3
11,A12,1,CRUCERO 5,2013/09/03,2013,SEPTIEMBRE,O,3
11,A13,1,CRUCERO 5,2013/09/03,2013,SEPTIEMBRE,O,3.8
11,A14,1,CRUCERO 5,2013/09/03,2013,SEPTIEMBRE,O,2.1
11,A15,1,CRUCERO 5,2013/09/03,2013,SEPTIEMBRE,O,2.8
11,A16,1,CRUCERO 5,2013/09/03,2013,SEPTIEMBRE,O,2.1
11,A17,1,CRUCERO 5,2013/09/03,2013,SEPTIEMBRE,O,3.2
11,A18,1,CRUCERO 5,2013/08/25,2013,AGOSTO,S,2.1
11,A19,1,CRUCERO 5,2013/09/05,2013,SEPTIEMBRE,NO,1.5
11,A20,1,CRUCERO 5,2013/09/06,2013,SEPTIEMBRE,NE,1.3
11,A21,1,CRUCERO 5,2013/09/06,2013,SEPTIEMBRE,SE,2.3
11,A22,1,CRUCERO 5,2013/09/06,2013,SEPTIEMBRE,SE,5.5
11,A23,1,CRUCERO 5,2013/09/06,2013,SEPTIEMBRE,SE,3.9
11,A24,1,CRUCERO 5,2013/09/12,2013,SEPTIEMBRE,CALMA,
11,A25,1,CRUCERO 5,2013/09/12,2013,SEPTIEMBRE,SO,1.1
11,A26,1,CRUCERO 5,2013/09/10,2013,SEPTIEMBRE,SO,1.6
11,A27,1,CRUCERO 5,2013/09/11,2013,SEPTIEMBRE,SO,2.8
11,A28,1,CRUCERO 5,2013/09/11,2013,SEPTIEMBRE,S,2.9
11,A30,1,CRUCERO 5,2013/09/06,2013,SEPTIEMBRE,SE,5.8
11,A32,1,CRUCERO 5,2013/09/07,2013,SEPTIEMBRE,SO,1.9
11,A33,1,CRUCERO 5,2013/08/30,2013,AGOSTO,SO,1.4
11,A35,1,CRUCERO 5,2013/08/25,2013,AGOSTO,SO,2.1
11,A36,1,CRUCERO 5,2013/08/25,2013,AGOSTO,SO,3.2
11,A37,1,CRUCERO 5,2013/08/24,2013,AGOSTO,SE,0.6
11,A39,1,CRUCERO 5,2013/08/23,2013,AGOSTO,O,2.8
11,A40,1,CRUCERO 5,2013/08/23,2013,AGOSTO,NE,2.1
11,A41,1,CRUCERO 5,2013/08/23,2013,AGOSTO,O,3.3
11,A42,1,CRUCERO 5,2013/09/07,2013,SEPTIEMBRE,S,1.6
11,A43,1,CRUCERO 5,2013/09/07,2013,SEPTIEMBRE,S,3
11,A44,1,CRUCERO 5,2013/09/07,2013,SEPTIEMBRE,S,1.4
11,A45,1,CRUCERO 5,2013/09/07,2013,SEPTIEMBRE,SO,1.7
11,A47,1,CRUCERO 5,2013/09/07,2013,SEPTIEMBRE,SO,2.4
11,A48,1,CRUCERO 5,2013/09/08,2013,SEPTIEMBRE,SO,2.1
11,A49,1,CRUCERO 5,2013/09/09,2013,SEPTIEMBRE,S,0.7
11,A50,1,CRUCERO 5,2013/09/11,2013,SEPTIEMBRE,SO,0.9
11,A51,1,CRUCERO 5,2013/09/10,2013,SEPTIEMBRE,S,1.6
11,A52,1,CRUCERO 5,2013/09/11,2013,SEPTIEMBRE,CALMA,
11,A53,1,CRUCERO 5,2013/09/10,2013,SEPTIEMBRE,SO,3
11,A54,1,CRUCERO 5,2013/09/10,2013,SEPTIEMBRE,SO,1.6
11,A55,1,CRUCERO 5,2013/08/27,2013,AGOSTO,SO,2.5
11,A57,1,CRUCERO 5,2013/08/28,2013,AGOSTO,S,1
11,A59,1,CRUCERO 5,2013/08/27,2013,AGOSTO,SO,1
11,A60,1,CRUCERO 5,2013/08/27,2013,AGOSTO,SO,1.5
12,M01N,1,CRUCERO 5,2013/08/09,2013,AGOSTO,S,1.94
12,M02N,1,CRUCERO 5,2013/08/09,2013,AGOSTO,S,1.86
12,M03N,1,CRUCERO 5,2013/08/09,2013,AGOSTO,S,1.84
12,M04,1,CRUCERO 5,2013/08/10,2013,AGOSTO,S,2.1
12,M05,1,CRUCERO 5,2013/08/10,2013,AGOSTO,S,2.08
12,M06,1,CRUCERO 5,2013/08/09,2013,AGOSTO,S,1.78
12,M07,1,CRUCERO 5,2013/08/10,2013,AGOSTO,SO,1.86
12,M08,1,CRUCERO 5,2013/08/08,2013,AGOSTO,NO,1.36
12,M09,1,CRUCERO 5,2013/08/08,2013,AGOSTO,NO,1.46
12,M10,1,CRUCERO 5,2013/08/08,2013,AGOSTO,S,1.18
12,M11,1,CRUCERO 5,2013/08/08,2013,AGOSTO,S,1.38
12,M12,1,CRUCERO 5,2013/08/07,2013,AGOSTO,NO,1.52
12,M13,1,CRUCERO 5,2013/08/07,2013,AGOSTO,NO,1.26
12,M14,1,CRUCERO 5,2013/08/07,2013,AGOSTO,SE,1.18
12,M15,1,CRUCERO 5,2013/08/06,2013,AGOSTO,NO,1.74
12,M16,1,CRUCERO 5,2013/08/06,2013,AGOSTO,NO,1.66
12,M17,1,CRUCERO 5,2013/08/06,2013,AGOSTO,SE,1.32
12,M18,1,CRUCERO 5,2013/08/06,2013,AGOSTO,SE,1.58
12,M20,1,CRUCERO 5,2013/08/06,2013,AGOSTO,S,1.34
12,M21,1,CRUCERO 5,2013/08/05,2013,AGOSTO,S,1.67
12,M22,1,CRUCERO 5,2013/08/05,2013,AGOSTO,S,1.56
12,M23,1,CRUCERO 5,2013/08/05,2013,AGOSTO,N,1.24
12,M24,1,CRUCERO 5,2013/07/29,2013,JULIO,S,2.84
12,M24N,1,CRUCERO 5,2013/08/08,2013,AGOSTO,S,1.3
12,M25,1,CRUCERO 5,2013/07/29,2013,JULIO,S,2.35
12,M25N,1,CRUCERO 5,2013/08/08,2013,AGOSTO,NO,1.52
12,M26,1,CRUCERO 5,2013/07/29,2013,JULIO,S,2.04
12,M27,1,CRUCERO 5,2013/07/29,2013,JULIO,S,3.02
12,M29,1,CRUCERO 5,2013/07/29,2013,JULIO,S,2.06
12,M30,1,CRUCERO 5,2013/07/30,2013,JULIO,S,2.38
12,M31,1,CRUCERO 5,2013/07/30,2013,JULIO,NO,2.32
12,M32,1,CRUCERO 5,2013/07/27,2013,JULIO,SO,3.95
12,M33,1,CRUCERO 5,2013/07/31,2013,JULIO,NO,2.39
12,M34,1,CRUCERO 5,2013/07/31,2013,JULIO,NO,3.3
12,M35,1,CRUCERO 5,2013/07/26,2013,JULIO,SO,0.97
12,M36,1,CRUCERO 5,2013/07/26,2013,JULIO,SO,1.85
12,M37,1,CRUCERO 5,2013/07/26,2013,JULIO,S,1.88
12,M38,1,CRUCERO 5,2013/08/02,2013,AGOSTO,NO,1.2
12,M39,1,CRUCERO 5,2013/08/02,2013,AGOSTO,SE,0.21
12,M40,1,CRUCERO 5,2013/07/29,2013,JULIO,S,2.82
12,M41,1,CRUCERO 5,2013/07/29,2013,JULIO,NO,3.14
12,M42,1,CRUCERO 5,2013/07/28,2013,JULIO,NO,3.6
12,M43,1,CRUCERO 5,2013/07/27,2013,JULIO,NO,3.36
12,M44,1,CRUCERO 5,2013/07/27,2013,JULIO,SO,2.16
12,M45,1,CRUCERO 5,2013/07/27,2013,JULIO,SO,2.3
12,M46,1,CRUCERO 5,2013/07/31,2013,JULIO,NO,2.62
10,L02N4,1,CRUCERO 5,2013/08/13,2013,AGOSTO,N,0.92
10,L16N1,1,CRUCERO 5,2013/08/07,2013,AGOSTO,NO,4.7
10,L17N1,1,CRUCERO 5,2013/08/13,2013,AGOSTO,S,0.56
10,L22N1,1,CRUCERO 5,2013/08/09,2013,AGOSTO,S,4.12
10,L22N2,1,CRUCERO 5,2013/08/09,2013,AGOSTO,S,4.62
10,L23N1,1,CRUCERO 5,2013/08/08,2013,AGOSTO,N,3.06
10,L23N2,1,CRUCERO 5,2013/08/08,2013,AGOSTO,N,2.7
10,L24N1,1,CRUCERO 5,2013/08/09,2013,AGOSTO,S,5.24
11,A05N1,1,CRUCERO 5,2013/08/29,2013,AGOSTO,SO,3.8
11,A38N1,1,CRUCERO 5,2013/08/25,2013,AGOSTO,SO,2
11,A08N1,2,CRUCERO 5,2013/05/06,2013,MAYO,SO,0.72
11,A08N2,2,CRUCERO 5,2013/05/06,2013,MAYO,SO,3.66
11,A08N3,2,CRUCERO 5,2013/05/06,2013,MAYO,SO,3.66
11,A06,2,CRUCERO 5,2013/05/06,2013,MAYO,SO,0.98
11,A07,2,CRUCERO 5,2013/05/06,2013,MAYO,SO,0.62
11,A08,2,CRUCERO 5,2013/05/06,2013,MAYO,SO,0.8
10,L19N3,3,CRUCERO 5,2013/05/06,2013,MAYO,NO,1.42
10,L19N4,3,CRUCERO 5,2013/05/06,2013,MAYO,NO,3.38
11,A04N1,3,CRUCERO 5,2013/05/08,2013,MAYO,SO,5.9
11,A11N1,3,CRUCERO 5,2013/05/08,2013,MAYO,SO,5.94
10,L18,3,CRUCERO 5,2013/05/10,2013,MAYO,NO,1.86
10,L18N2,3,CRUCERO 5,2013/05/10,2013,MAYO,NO,2.16
10,L19,3,CRUCERO 5,2013/05/10,2013,MAYO,NO,3.84
10,L19N2,3,CRUCERO 5,2013/05/10,2013,MAYO,NO,2.5
10,L20,3,CRUCERO 5,2013/05/10,2013,MAYO,S,3.34
10,L22,3,CRUCERO 5,2013/05/09,2013,MAYO,SO,2.12
10,L23,3,CRUCERO 5,2013/05/10,2013,MAYO,S,2.4
10,L24,3,CRUCERO 5,2013/05/09,2013,MAYO,SO,1.88
11,A02,3,CRUCERO 5,2013/05/09,2013,MAYO,SO,1.98
11,A04,3,CRUCERO 5,2013/05/08,2013,MAYO,SO,4.46
11,A05,3,CRUCERO 5,2013/05/08,2013,MAYO,SO,1.94
11,A34,3,CRUCERO 5,2013/05/09,2013,MAYO,SO,1.5
10,L20N1,3,CRUCERO 5,2013/05/10,2013,MAYO,NO,4.24
10,L04N2,1,CRUCERO 6,2013/09/27,2013,SEPTIEMBRE,N,1.72
10,L04N3,1,CRUCERO 6,2013/09/27,2013,SEPTIEMBRE,N,1.72
10,L04N4,1,CRUCERO 6,2013/09/27,2013,SEPTIEMBRE,N,1.32
10,L22N3,1,CRUCERO 6,2013/09/12,2013,SEPTIEMBRE,NO,3.1
11,A18N1,1,CRUCERO 6,2013/09/17,2013,SEPTIEMBRE,SE,7
11,A18N2,1,CRUCERO 6,2013/09/17,2013,SEPTIEMBRE,SE,1
11,A18N3,1,CRUCERO 6,2013/09/17,2013,SEPTIEMBRE,SE,4.3
11,A19N1,1,CRUCERO 6,2013/09/23,2013,SEPTIEMBRE,N,1.5
11,A19N2,1,CRUCERO 6,2013/09/23,2013,SEPTIEMBRE,N,2.7
11,A48N1,1,CRUCERO 6,2013/09/26,2013,SEPTIEMBRE,NE,3
11,A62,1,CRUCERO 6,2013/09/25,2013,SEPTIEMBRE,SO,2.1
12,M29N1,1,CRUCERO 6,2013/08/25,2013,AGOSTO,O,1.88
12,M39C1,1,CRUCERO 6,2013/08/29,2013,AGOSTO,NO,2.28
12,M39C3,1,CRUCERO 6,2013/08/27,2013,AGOSTO,NO,2.24
10,L06N2,1,CRUCERO 6,2013/09/25,2013,SEPTIEMBRE,N,2.4
10,L09N1,1,CRUCERO 6,2013/09/11,2013,SEPTIEMBRE,N,3.12
10,L13N1,1,CRUCERO 6,2013/09/12,2013,SEPTIEMBRE,N,1.02
10,L17N2,1,CRUCERO 6,2013/09/27,2013,SEPTIEMBRE,N,3.18
10,L25N1,1,CRUCERO 6,2013/09/24,2013,SEPTIEMBRE,N,4.56
11,A03N1,1,CRUCERO 6,2013/09/20,2013,SEPTIEMBRE,SE,4.2
11,A05N2,1,CRUCERO 6,2013/09/19,2013,SEPTIEMBRE,SE,8
11,A18N4,1,CRUCERO 6,2013/09/19,2013,SEPTIEMBRE,SE,3.5
11,A30N1,1,CRUCERO 6,2013/09/24,2013,SEPTIEMBRE,NO,1
11,A35N1,1,CRUCERO 6,2013/09/16,2013,SEPTIEMBRE,N,5.6
11,A41N1,1,CRUCERO 6,2013/09/14,2013,SEPTIEMBRE,N,3.9
11,A49N1,1,CRUCERO 6,2013/09/26,2013,SEPTIEMBRE,N,2.8
11,A50N1,1,CRUCERO 6,2013/09/28,2013,SEPTIEMBRE,N,2.8
12,M16N1,1,CRUCERO 6,2013/09/08,2013,SEPTIEMBRE,SE,0.46
12,M34N1,1,CRUCERO 6,2013/08/27,2013,AGOSTO,NO,2.34
12,M39N1,1,CRUCERO 6,2013/08/29,2013,AGOSTO,NO,2.2
12,M39N2,1,CRUCERO 6,2013/08/28,2013,AGOSTO,NO,2.48
12,M39N3,1,CRUCERO 6,2013/08/28,2013,AGOSTO,NO,2.2
12,M40N1,1,CRUCERO 6,2013/08/25,2013,AGOSTO,SO,1.89
12,M44N1,1,CRUCERO 6,2013/08/26,2013,AGOSTO,S,3.43
12,M46N1,1,CRUCERO 6,2013/08/27,2013,AGOSTO,NO,2.95
11,A35N2,1,CRUCERO 6,2013/09/19,2013,SEPTIEMBRE,SE,4.2
11,A35N3,1,CRUCERO 6,2013/09/19,2013,SEPTIEMBRE,SE,5.4
11,A38N2,1,CRUCERO 6,2013/09/15,2013,SEPTIEMBRE,NE,1.5
11,A38N3,1,CRUCERO 6,2013/09/15,2013,SEPTIEMBRE,NE,1.8
11,A38N4,1,CRUCERO 6,2013/09/15,2013,SEPTIEMBRE,NE,2.6
11,A02N1,1,CRUCERO 6,2013/09/20,2013,SEPTIEMBRE,SE,2.5
11,A16N1,1,CRUCERO 6,2013/09/22,2013,SEPTIEMBRE,NE,1.6
11,A20N1,1,CRUCERO 6,2013/09/24,2013,SEPTIEMBRE,N,1
11,A32N1,1,CRUCERO 6,2013/09/25,2013,SEPTIEMBRE,NE,3.1
11,A51N1,1,CRUCERO 6,2013/09/27,2013,SEPTIEMBRE,NE,3.7
12,M06N1,1,CRUCERO 6,2013/09/06,2013,SEPTIEMBRE,SO,0.39
12,M24N1,1,CRUCERO 6,2013/09/07,2013,SEPTIEMBRE,S,0.35
10,L01,1,CRUCERO 6,2013/10/03,2013,OCTUBRE,S,3.46
10,L02,1,CRUCERO 6,2013/09/26,2013,SEPTIEMBRE,N,2.82
10,L02N1,1,CRUCERO 6,2013/09/26,2013,SEPTIEMBRE,N,2.86
10,L02N2,1,CRUCERO 6,2013/09/26,2013,SEPTIEMBRE,N,1.6
10,L02N3,1,CRUCERO 6,2013/09/26,2013,SEPTIEMBRE,N,2.38
10,L03,1,CRUCERO 6,2013/09/25,2013,SEPTIEMBRE,N,1.66
10,L03N1,1,CRUCERO 6,2013/09/26,2013,SEPTIEMBRE,N,2.38
10,L04,1,CRUCERO 6,2013/09/27,2013,SEPTIEMBRE,N,1.62
10,L05,1,CRUCERO 6,2013/09/24,2013,SEPTIEMBRE,NO,0.16
10,L06,1,CRUCERO 6,2013/09/24,2013,SEPTIEMBRE,N,1.1
10,L06N1,1,CRUCERO 6,2013/09/25,2013,SEPTIEMBRE,N,1.06
10,L07,1,CRUCERO 6,2013/09/11,2013,SEPTIEMBRE,N,1.42
10,L08,1,CRUCERO 6,2013/09/11,2013,SEPTIEMBRE,N,3.1
10,L09,1,CRUCERO 6,2013/09/11,2013,SEPTIEMBRE,N,2.52
10,L10,1,CRUCERO 6,2013/09/11,2013,SEPTIEMBRE,N,0.76
10,L10N2,1,CRUCERO 6,2013/09/12,2013,SEPTIEMBRE,SE,
